-234.8950194, 1.6257587
-235.0927733, 1.5928127
-235.3344725, 1.3731599
-235.4663085, 1.2523420
-235.5761718, 1.1425027
-235.8288573, 0.9118271
-236.1914061, 0.8019761
-236.5209960, 0.8349317
-236.9714354, 0.9228120
-237.1582030, 0.8129613
-237.4877929, 0.9337969
-237.8393554, 1.0106901
-238.0590819, 1.0546283
-238.3886718, 1.0106901
-238.5864257, 1.1644709
-238.5754393, 1.3182434
-238.7731932, 1.2303745
-238.9929198, 1.2743093
-239.1687011, 1.3402101
-239.2126464, 1.0765971
-239.3334960, 0.9337969
-239.4323729, 0.7800055
-239.6411132, 0.8129613
-239.6520995, 0.9667513
-239.7839354, 0.8019761
-239.9157714, 0.7690202
-239.9487304, 0.5602941
-239.9267577, 0.4614211
-240.0805663, 0.4724071
-240.1025390, 0.2307126
-240.2343749, 0.2307126
-240.1245116, 0.0219730
-240.3112792, -0.0659176
-240.2014159, -0.2197257
-240.2343749, -0.4284625
-240.1684569, -0.6371936
-240.1135253, -0.8349311
-240.1904296, -0.8349311
-240.2783202, -0.7031070
-240.4980468, -1.0656121
-240.6958007, -1.2852922
-240.6738280, -1.6367399
-240.6738280, -1.8893056
-240.7836913, -2.0869404
-240.8715819, -2.4162753
-241.0253905, -2.6357882
-241.1791991, -2.7235827
-241.2011718, -2.8442897
-241.1352538, -2.8772076
-241.1791991, -3.1185759
-241.1242675, -3.5024550
-240.8386229, -3.5024550
-240.6298827, -3.4147244
-240.4870604, -3.5463172
-240.5200194, -3.6669274
-240.4467773, -3.9738606
-240.3588867, -4.3245012
-240.4138184, -4.6968787
-240.4687500, -5.0143384
-240.5786133, -5.2331868
-240.6115723, -5.4519587
-240.4907227, -5.6925156
-240.2050781, -5.6925156
-240.0842285, -5.6050518
-239.8535156, -5.6269190
-239.6228027, -5.5613150
-239.5568848, -5.6487853
-239.6228027, -5.3097658
-239.6997070, -5.0581140
-239.6337891, -4.8392067
-239.5898438, -4.5983269
-239.6008301, -4.2916353
-239.6228027, -4.0286584
-239.6337891, -3.8752156
-239.5568848, -3.7546338
-239.6118164, -3.5024550
-239.6118164, -3.2611768
-239.7436523, -3.1185759
-239.8535156, -2.9759556
-239.3041992, -2.6906605
-238.9636230, -2.6687119
-238.8427734, -2.8113709
-238.9086914, -2.9320687
-238.9416504, -3.2611768
-239.0954590, -3.3379536
-239.1284180, -3.5682475
-238.8537598, -3.7984836
-238.6560059, -3.9848205
-238.4033203, -4.0944108
-238.3703613, -4.2478120
-238.4692383, -4.2916353
-238.5131836, -4.6749795
-238.3264160, -4.7844686
-237.9858398, -4.9486694
-237.9638672, -4.8282594
-237.8979492, -4.6421294
-237.6232910, -4.5107138
-237.2827148, -4.4230901
-237.0849609, -4.3573656
-237.1508789, -4.6092778
-237.1508789, -4.8720474
-237.1838379, -5.1128294
-237.3046875, -5.2550675
-237.3925781, -5.2441272
-237.3486328, -5.0800008
-237.2607422, -4.9048865
-237.3156738, -4.6530796
-237.4914551, -4.7297262
-237.6672363, -4.7844686
-237.6342773, -5.0252826
-237.6452637, -5.1784818
-237.7001953, -5.3644593
-237.5024414, -5.3644593
-237.4035645, -5.4082106
-237.3596191, -5.7143795
-237.1948242, -5.6815833
-237.1289063, -5.5503802
-237.1289063, -5.4519587
-236.9641113, -5.4082106
-236.7663574, -5.3097658
-236.9091797, -5.2222462
-236.9860840, -5.1456564
-237.0629883, -5.1894231
-236.9970703, -4.8720474
-236.9311523, -4.7078280
-236.8103027, -4.7297262
-236.8432617, -4.5654732
-236.9091797, -4.4449970
-236.9970703, -4.3683201
-237.0410156, -4.4559502
-236.9970703, -4.2039861
-236.8432617, -4.2478120
-236.7553711, -4.0944108
-236.8872070, -4.0396175
-236.9970703, -3.9629007
-237.0849609, -4.1053690
-237.1728516, -4.0615353
-237.3046875, -4.0176991
-237.3706055, -3.8971377
-237.5793457, -3.8423313
-237.7880859, -3.6669274
-237.7001953, -3.4914891
-237.6562500, -3.2392395
-237.6892090, -3.0308118
-237.6562500, -2.8991524
-237.9199219, -2.8406320
-238.0297852, -2.5772550
-238.1286621, -2.4235929
-238.2495117, -2.2699133
-238.3374023, -2.1601322
-238.4912109, -2.1381750
-238.6230469, -1.9405464
-238.6779785, -1.8197619
-238.5131836, -1.8197619
-238.3374023, -1.9734862
-238.1835938, -1.7978002
-237.8979492, -1.6111153
-237.7001953, -1.5452224
-237.4584961, -1.3585148
-237.3266602, -1.1498247
-237.1728516, -0.9740737
-236.9091797, -0.9081646
-236.8872070, -0.8422544
-236.7663574, -1.0180124
-236.6235352, -1.0399815
-236.6015625, -0.8642246
-236.5795898, -0.6664884
-236.8542480, -0.5566314
-236.9860840, -0.6115602
-237.2387695, -0.6664884
-237.0300293, -0.7324015
-237.3486328, -0.7983136
-237.5463867, -0.8092988
-237.8759766, -0.8642246
-237.9199219, -0.9740737
-238.1176758, -0.9740737
-238.2934570, -0.9740737
-238.3483887, -0.8312692
-238.5351563, -1.0180124
-238.8208008, -1.2926145
-238.8757324, -1.4903100
-239.1943359, -1.3694980
-239.3481445, -1.4134304
-239.4580078, -1.1937608
-239.4909668, -1.0619505
-239.6447754, -0.9301345
-239.7326660, -0.9081646
-239.9304199, -0.6445172
-240.0000001, -0.2160635
-239.8901368, 0.0366215
-239.7583009, 0.2783197
-239.6044923, 0.4760692
-239.4506837, 0.4870551
-239.1870118, 0.4980411
-238.9453126, 0.3552228
-238.7365724, 0.4540973
-238.6157228, 0.4980411
-238.3959962, 0.5200128
-238.1652833, 0.4431113
-237.7807618, 0.4540973
-237.5610353, 0.5200128
-237.1655275, 0.4980411
-236.8908693, 0.4760692
-236.6381837, 0.3002920
-236.3525392, 0.3442367
-235.8691407, 0.4101532
-235.6054689, 0.4540973
-235.4296876, 0.5969135
-235.3088380, 0.8385936
-235.0781251, 1.0253363
-234.9243165, 1.1901004
-234.8364259, 1.3987873
-234.7375489, 1.4646846
-234.8583985, 1.6074555
{
  "coordinates": [
    [
      [
        -234.8950194,
        1.6257587
      ],
      [
        -235.0927733,
        1.5928127
      ],
      [
        -235.3344725,
        1.3731599
      ],
      [
        -235.4663085,
        1.252342
      ],
      [
        -235.5761718,
        1.1425027
      ],
      [
