-236.7897034, -8.5185519
-236.7773438, -8.5402815
-236.7553711, -8.5429976
-236.7320251, -8.5525039
-236.7059326, -8.5511458
-236.6825867, -8.5294168
-236.6551208, -8.5484298
-236.6207886, -8.5796633
-236.5946960, -8.5837370
-236.5672302, -8.5511458
-236.5246582, -8.5280587
-236.5026855, -8.5253425
-236.4912415, -8.5574832
-236.4555359, -8.5764948
-236.4280701, -8.5629152
-236.4143372, -8.5248898
-236.4253235, -8.4950100
-236.4514160, -8.4719195
-236.4294434, -8.4569778
-236.3923645, -8.4270928
-236.3786316, -8.4080738
-236.3484192, -8.4039982
-236.3346863, -8.4162249
-236.3168335, -8.4257343
-236.2907410, -8.3863367
-236.2197878, -8.3908654
-236.1813356, -8.4261872
-236.1346437, -8.4234702
-236.0742189, -8.4778055
-236.0330202, -8.4452052
-236.0028078, -8.4153193
-235.9588625, -8.4343379
-235.9368898, -8.4886716
-235.9423830, -8.5375654
-235.8956911, -8.5511458
-235.8380129, -8.5212681
-235.8105470, -8.4941045
-235.7885744, -8.4587890
-235.7830812, -8.4126023
-235.7556154, -8.3691274
-235.7171633, -8.3338004
-235.6787111, -8.3202123
-235.6127931, -8.3365180
-235.6402590, -8.3962997
-235.6484987, -8.4343379
-235.6018068, -8.4452052
-235.5688478, -8.4669390
-235.5084230, -8.4180363
-235.4644777, -8.4289041
-235.4425051, -8.4452052
-235.3326418, -8.3881482
-235.2282717, -8.3962997
-235.1239015, -8.3745620
-235.0469972, -8.3636927
-234.9041750, -8.3365180
-234.8657228, -8.3310828
-234.8657228, -8.2821630
-234.8602297, -8.2223639
-234.8959352, -8.1815865
-234.8931886, -8.1462428
-234.9838259, -8.1652744
-235.0305177, -8.1543993
-235.0689699, -8.1571181
-235.1486208, -8.1734306
-235.2090456, -8.1571181
-235.2777101, -8.1571181
-235.3601076, -8.1788679
-235.3930666, -8.1843052
-235.3875734, -8.1353672
-235.3839112, -8.1140683
-235.4278565, -8.1222255
-235.4937745, -8.1290230
-235.5226136, -8.1385393
-235.5541993, -8.1602901
-235.5720521, -8.1956326
-235.5940247, -8.2282536
-235.5899048, -8.2812570
-235.6036378, -8.3111533
-235.6228638, -8.2962055
-235.6434632, -8.2771801
-235.6613160, -8.2771801
-235.6860352, -8.2934876
-235.6970215, -8.2758211
-235.6832886, -8.2513585
-235.6681824, -8.2255353
-235.6695557, -8.1983511
-235.6915284, -8.1738837
-235.7464600, -8.1820397
-235.7725525, -8.2296127
-235.8178711, -8.2894108
-235.8480836, -8.3233829
-235.8700562, -8.3451235
-235.9043885, -8.3614282
-235.9140015, -8.3451235
-235.9140015, -8.3206652
-235.9222413, -8.3002822
-235.9469605, -8.3016411
-235.9812928, -8.3247417
-236.0266114, -8.3424060
-236.0760499, -8.3559934
-236.0980225, -8.3668629
-236.0705567, -8.3858839
-236.0540772, -8.3858839
-236.0581971, -8.4198476
-236.0815430, -8.4375076
-236.0993958, -8.4266400
-236.1145020, -8.4212061
-236.1584473, -8.4049039
-236.1598206, -8.3750149
-236.1845399, -8.3546347
-236.1982728, -8.3722976
-236.2216187, -8.3790908
-236.2641907, -8.3655042
-236.2559510, -8.3315358
-236.2133790, -8.2921287
-236.1804200, -8.2826160
-236.1282349, -8.2853339
-236.0870362, -8.2690261
-236.0733033, -8.2527176
-236.0870362, -8.2268944
-236.1048890, -8.2119434
-236.1433411, -8.2101311
-236.1728669, -8.1951795
-236.1879731, -8.1843052
-236.2085724, -8.1754696
-236.2326050, -8.1734306
-236.2538910, -8.1972183
-236.2806702, -8.2148883
-236.2992096, -8.2182863
-236.3012696, -8.2379941
-236.2998963, -8.2509055
-236.3218689, -8.2543032
-236.3417817, -8.2515850
-236.3452149, -8.2407123
-236.3362885, -8.2189659
-236.3706208, -8.2135291
-236.3898468, -8.2244026
-236.3953400, -8.2461487
-236.3809204, -8.2434305
-236.3685608, -8.2644960
-236.3603211, -8.2808040
-236.3719941, -8.2998292
-236.3980866, -8.3174946
-236.3930512, -8.2996027
-236.3996887, -8.2903167
-236.4216614, -8.2875988
-236.4299011, -8.3018676
-236.4168549, -8.3195329
-236.4038086, -8.3256476
-236.4093018, -8.3541817
-236.4310455, -8.3682216
-236.4516449, -8.3709389
-236.4797974, -8.3627869
-236.4921570, -8.3478410
-236.4921570, -8.3288182
-236.4763641, -8.3125121
-236.4591980, -8.2880518
-236.4502716, -8.2635900
-236.4358520, -8.2466017
-236.4605713, -8.2364084
-236.4859772, -8.2377675
-236.5175629, -8.2506790
-236.5361023, -8.2683466
-236.5560150, -8.2724236
-236.5663147, -8.2608719
-236.5924072, -8.2486404
-236.5999603, -8.2554357
-236.6164398, -8.2649490
-236.6336060, -8.2758211
-236.6432190, -8.2860134
-236.6596985, -8.3002822
-236.6716004, -8.3070766
-236.6880799, -8.3016411
-236.6839600, -8.2934876
-236.6667938, -8.2798981
-236.6585541, -8.2622310
-236.6516876, -8.2499994
-236.6654206, -8.2432040
-236.6716004, -8.2418449
-236.6867066, -8.2411653
-236.7066193, -8.2472813
-236.7375183, -8.2389001
-236.7519379, -8.2273475
-236.7691040, -8.2300658
-236.7739105, -8.2436570
-236.7828369, -8.2395797
-236.7855835, -8.2300658
-236.7910767, -8.2273475
-236.8061829, -8.2273475
-236.8199158, -8.2395797
-236.8384552, -8.2334636
-236.8528748, -8.2334636
-236.8652344, -8.2429775
-236.8817139, -8.2545297
-236.9194794, -8.2783126
-236.9496918, -8.2952995
-236.9675446, -8.3075296
-236.9723511, -8.3156828
-236.9833374, -8.2986968
-236.9750977, -8.2817100
-236.9867707, -8.2769536
-237.0046234, -8.2613249
-237.0197296, -8.2436570
-237.0183563, -8.2259883
-237.0309449, -8.1634619
-237.0336915, -8.1281166
-237.0858766, -8.1118023
-237.1156312, -8.0773589
-237.1403504, -8.0664814
-237.1774293, -8.0991130
-237.2200013, -8.1072705
-237.2227479, -8.1507742
-237.2433472, -8.1711650
-237.2570801, -8.2024288
-237.2721863, -8.2228169
-237.2337342, -8.2336901
-237.1980286, -8.2296127
-237.1952820, -8.2037880
-237.1568299, -8.1861176
-237.1211243, -8.1833990
-237.1046448, -8.1752430
-237.0799256, -8.1915547
-237.0867920, -8.2173802
-237.0991517, -8.2540767
-237.1046448, -8.2866929
-237.1362305, -8.2962054
-237.1733094, -8.2989233
-237.2076417, -8.3220241
-237.2227479, -8.3464822
-237.2254944, -8.3682216
-237.2625733, -8.3519172
-237.2969056, -8.3722976
-237.3298646, -8.3926769
-237.3573304, -8.3899597
-237.3820496, -8.3858839
-237.4067689, -8.4062625
-237.4342347, -8.4334323
-237.4479676, -8.4619585
-237.4699402, -8.4646751
-237.5138856, -8.4755416
-237.5331116, -8.4687501
-237.5578309, -8.4334323
-237.5921631, -8.4293569
-237.6058961, -8.4347907
-237.6319886, -8.4293569
-237.6539612, -8.4334323
-237.6704407, -8.4442996
-237.6594544, -8.4823330
-237.6429749, -8.4999901
-237.6113892, -8.4972737
-237.5839234, -8.4877661
-237.5619507, -8.4823330
-237.5193787, -8.4931990
-237.4960328, -8.5230790
-237.4809266, -8.5353019
-237.4836732, -8.5611046
-237.5111390, -8.5882634
-237.5248719, -8.6154202
-237.5514222, -8.6131572
-237.6448060, -8.6158728
-237.6928712, -8.6335237
-237.6997376, -8.6389546
-237.7931214, -8.6145150
-237.8137208, -8.5955054
-237.8837586, -8.5493351
-237.9277039, -8.5330384
-237.9675294, -8.5303222
-237.9867554, -8.5004428
-237.9785157, -8.4827858
-237.9771424, -8.4447524
-238.0320740, -8.4651279
-238.0860902, -8.4823330
-238.1419373, -8.5013483
-238.1611634, -8.4850496
-238.1973269, -8.5040648
-238.2467653, -8.4931991
-238.2989504, -8.4931991
-238.3456423, -8.5257952
-238.3731081, -8.4741834
-238.3978274, -8.4959155
-238.4115603, -8.5502405
-238.4390261, -8.5801159
-238.4857180, -8.6099890
-238.5214235, -8.5909792
-238.5653689, -8.5801159
-238.6312868, -8.5746842
-238.6614992, -8.5393761
-238.6972048, -8.4769000
-238.7493896, -8.4750889
-238.7796023, -8.4660335
-238.8345339, -8.4279985
-238.9059450, -8.4144136
-238.9801027, -8.3899597
-239.0158083, -8.3600695
-239.0515139, -8.3519172
-239.1119387, -8.3546347
-239.2025759, -8.3546347
-239.3179323, -8.3410472
-239.3618777, -8.2894108
-239.3838503, -8.2595129
-239.4332888, -8.2975644
-239.4882204, -8.2921287
-239.5651247, -8.2921287
-239.6566775, -8.2731031
-239.7637942, -8.3002822
-239.8489382, -8.3301770
-239.9038699, -8.3818081
-239.9752810, -8.3872425
-239.9945071, -8.4225646
-239.9917605, -8.4497332
-240.0686648, -8.4578834
-240.1153567, -8.4660335
-240.1318362, -8.5176464
-240.1565554, -8.5529566
-240.1785281, -8.5638205
-240.2059939, -8.5746842
-240.2609256, -8.5420922
-240.3543093, -8.5203627
-240.4092410, -8.5176464
-240.4312136, -8.5040648
-240.4833987, -8.4823331
-240.5081179, -8.4877661
-240.5300906, -8.4931991
-240.5328372, -8.4497332
-240.5575564, -8.4497332
-240.5740359, -8.4606001
-240.5575564, -8.5176464
-240.5740359, -8.5312276
-240.5771256, -8.5510893
-240.5884552, -8.5549936
-240.5932617, -8.5583886
{
  "coordinates": [
    [
      [
        -240.5937196,
        -8.5592938
      ],
      [
        -240.6143189,
        -8.5810212
      ],
      [
        -240.6060792,
        -8.6394071
      ],
      [
        -240.5882264,
        -8.6787786
      ],
      [
        -240.600586,
        -8.6923541
      ],
      [
        -240.623932,
        -8.7195034
      ],
      [
        -240.6088258,
        -8.7466508
      ],
      [
        -240.5868531,
        -8.7290052
      ],
      [
        -240.5621339,
        -8.7439362
      ],
      [
        -240.5319215,
        -8.7466508
      ],
      [
        -240.5552674,
        -8.7222182
      ],
      [
        -240.5429078,
        -8.6923541
      ],
      [
        -240.5690003,
        -8.6733483
      ],
      [
        -240.5456544,
        -8.6421225
      ],
      [
        -240.5209351,
        -8.6461956
      ],
      [
        -240.4989625,
        -8.612252
      ],
      [
        -240.5319215,
        -8.6217565
      ],
      [
        -240.5291749,
        -8.6108942
      ],
      [
        -240.5161286,
        -8.5973159
      ],
      [
        -240.5003357,
        -8.5823791
      ],
      [
        -240.4969025,
        -8.5721946
      ],
      [
        -240.4797364,
        -8.5789843
      ],
      [
        -240.4790497,
        -8.5912054
      ],
      [
        -240.480423,
        -8.6013894
      ],
      [
        -240.4749299,
        -8.6197199
      ],
      [
        -240.46875,
        -8.6115731
      ],
      [
        -240.4557038,
        -8.6020683
      ],
      [
        -240.4316712,
        -8.5986737
      ],
      [
        -240.404892,
        -8.5674418
      ],
      [
        -240.4028321,
        -8.5538619
      ],
      [
        -240.3911591,
        -8.5429976
      ],
      [
        -240.3760529,
        -8.5558989
      ],
      [
        -240.3657532,
        -8.5613309
      ],
      [
        -240.341034,
        -8.5701577
      ],
      [
        -240.3156281,
        -8.5762684
      ],
      [
        -240.3039551,
        -8.595958
      ],
      [
        -240.2902222,
        -8.6054629
      ],
      [
        -240.298462,
        -8.6258298
      ],
      [
        -240.3211213,
        -8.635334
      ],
      [
        -240.3018952,
        -8.6523052
      ],
      [
        -240.2970887,
        -8.6611299
      ],
      [
        -240.308075,
        -8.6699544
      ],
      [
        -240.3279877,
        -8.6753847
      ],
      [
        -240.341034,
        -8.6556993
      ],
      [
        -240.3369141,
        -8.6326186
      ],
      [
        -240.3318787,
        -8.6160991
      ],
      [
        -240.3593445,
        -8.6079523
      ],
      [
        -240.3806305,
        -8.609989
      ],
      [
        -240.3950501,
        -8.6262824
      ],
      [
        -240.408783,
        -8.6317134
      ],
      [
        -240.4266358,
        -8.6459694
      ],
      [
        -240.453415,
        -8.66294
      ],
      [
        -240.4609681,
        -8.6724433
      ],
      [
        -240.453415,
        -8.676516
      ],
      [
        -240.4389954,
        -8.6860189
      ],
      [
        -240.4451752,
        -8.6738009
      ],
      [
        -240.4389954,
        -8.6663341
      ],
      [
        -240.4280091,
        -8.6602248
      ],
      [
        -240.4149628,
        -8.6609036
      ],
      [
        -240.4026032,
        -8.6649765
      ],
      [
        -240.3964234,
        -8.6547942
      ],
      [
        -240.3964234,
        -8.6439328
      ],
      [
        -240.3909302,
        -8.6357866
      ],
      [
        -240.3826905,
        -8.6317134
      ],
      [
        -240.3689576,
        -8.6425751
      ],
      [
        -240.3586579,
        -8.659546
      ],
      [
        -240.356598,
        -8.6744797
      ],
      [
        -240.3765107,
        -8.688734
      ],
      [
        -240.356598,
        -8.6928066
      ],
      [
        -240.3513336,
        -8.6957479
      ],
      [
        -240.3456116,
        -8.6982366
      ],
      [
        -240.3607178,
        -8.705024
      ],
      [
        -240.3785706,
        -8.7057028
      ],
      [
        -240.3813172,
        -8.7185985
      ],
      [
        -240.3829193,
        -8.7452935
      ],
      [
        -240.3911591,
        -8.7588666
      ],
      [
        -240.3863525,
        -8.7724391
      ],
      [
        -240.3806305,
        -8.7982255
      ],
      [
        -240.3600311,
        -8.8036539
      ],
      [
        -240.3243256,
        -8.8090824
      ],
      [
        -240.3030396,
        -8.8090824
      ],
      [
        -240.2851868,
        -8.789404
      ],
      [
        -240.2721405,
        -8.7737963
      ],
      [
        -240.2687073,
        -8.7615811
      ],
      [
        -240.2748871,
        -8.7452935
      ],
      [
        -240.2845001,
        -8.7371495
      ],
      [
        -240.3067017,
        -8.729684
      ],
      [
        -240.2998352,
        -8.7120376
      ],
      [
        -240.2915955,
        -8.7032141
      ],
      [
        -240.2861023,
        -8.6923541
      ],
      [
        -240.2840424,
        -8.6814938
      ],
      [
        -240.275116,
        -8.6930329
      ],
      [
        -240.263443,
        -8.6950691
      ],
      [
        -240.2490234,
        -8.6848877
      ],
      [
        -240.2462769,
        -8.671312
      ],
      [
        -240.2284241,
        -8.6652028
      ],
      [
        -240.209198,
        -8.6556994
      ],
      [
        -240.1940918,
        -8.6611299
      ],
      [
        -240.2037048,
        -8.6828514
      ],
      [
        -240.2064514,
        -8.7127163
      ],
      [
        -240.1968384,
        -8.7235757
      ],
      [
        -240.1934052,
        -8.7432576
      ],
      [
        -240.197525,
        -8.7615811
      ],
      [
        -240.1831055,
        -8.7855587
      ],
      [
        -240.152893,
        -8.8054634
      ],
      [
        -240.1171875,
        -8.8108918
      ],
      [
        -240.1116943,
        -8.8407464
      ],
      [
        -240.0897216,
        -8.8611005
      ],
      [
        -240.0787353,
        -8.8516021
      ],
      [
        -240.067749,
        -8.8326045
      ],
      [
        -240.0292968,
        -8.8298905
      ],
      [
        -239.9798584,
        -8.8176771
      ],
      [
        -239.9125671,
        -8.8041063
      ],
      [
        -239.8741149,
        -8.7891778
      ],
      [
        -239.8452759,
        -8.7889516
      ],
      [
        -239.8226166,
        -8.7964159
      ],
      [
        -239.8068237,
        -8.8147368
      ],
      [
        -239.7802734,
        -8.8371278
      ],
      [
        -239.7507476,
        -8.8459482
      ],
      [
        -239.7219085,
        -8.8479836
      ],
      [
        -239.7068023,
        -8.8486621
      ],
      [
        -239.6910095,
        -8.8520544
      ],
      [
        -239.6772766,
        -8.8520544
      ],
      [
        -239.664917,
        -8.8405203
      ],
      [
        -239.6470642,
        -8.8276288
      ],
      [
        -239.631958,
        -8.8228792
      ],
      [
        -239.6044922,
        -8.825367
      ],
      [
        -239.5619202,
        -8.8145106
      ],
      [
        -239.5220947,
        -8.8212959
      ],
      [
        -239.4822693,
        -8.8145106
      ],
      [
        -239.4451904,
        -8.8199388
      ],
      [
        -239.3930054,
        -8.8158677
      ],
      [
        -239.382019,
        -8.8375801
      ],
      [
        -239.3572998,
        -8.8606482
      ],
      [
        -239.3380737,
        -8.8660757
      ],
      [
        -239.3037414,
        -8.8742169
      ],
      [
        -239.2721557,
        -8.8877852
      ],
      [
        -239.2378235,
        -8.8904988
      ],
      [
        -239.2185974,
        -8.8715032
      ],
      [
        -239.2117309,
        -8.8457219
      ],
      [
        -239.1911316,
        -8.8475313
      ],
      [
        -239.165039,
        -8.8312475
      ],
      [
        -239.1485596,
        -8.8488882
      ],
      [
        -239.1073608,
        -8.9004485
      ],
      [
        -239.0744018,
        -8.9370791
      ],
      [
        -239.0222168,
        -8.9425055
      ],
      [
        -238.9453125,
        -8.950645
      ],
      [
        -238.895874,
        -8.9221559
      ],
      [
        -238.843689,
        -8.8990918
      ],
      [
        -238.8171386,
        -8.8864284
      ],
      [
        -238.7649535,
        -8.895926
      ],
      [
        -238.7210082,
        -8.8918556
      ],
      [
        -238.6907958,
        -8.9149203
      ],
      [
        -238.6413574,
        -8.8986395
      ],
      [
        -238.6262512,
        -8.8660758
      ],
      [
        -238.6317443,
        -8.8335092
      ],
      [
        -238.6212157,
        -8.7973206
      ],
      [
        -238.6006164,
        -8.7851062
      ],
      [
        -238.5282897,
        -8.8054634
      ],
      [
        -238.4774779,
        -8.8095346
      ],
      [
        -238.4417724,
        -8.8027491
      ],
      [
        -238.3923339,
        -8.8081776
      ],
      [
        -238.3744811,
        -8.8326045
      ],
      [
        -238.3580016,
        -8.8461743
      ],
      [
        -238.3607482,
        -8.8719555
      ],
      [
        -238.3607482,
        -8.9018052
      ],
      [
        -238.3428954,
        -8.8990917
      ],
      [
        -238.3305358,
        -8.8855239
      ],
      [
        -238.3346557,
        -8.8611005
      ],
      [
        -238.3195495,
        -8.8475312
      ],
      [
        -238.270111,
        -8.8719555
      ],
      [
        -238.1918334,
        -8.8651711
      ],
      [
        -238.1272887,
        -8.8380324
      ],
      [
        -238.0805968,
        -8.8353185
      ],
      [
        -238.043518,
        -8.81632
      ],
      [
        -237.9748534,
        -8.7918921
      ],
      [
        -237.9377746,
        -8.7728914
      ],
      [
        -237.9103088,
        -8.7430313
      ],
      [
        -237.8814696,
        -8.7321724
      ],
      [
        -237.8494262,
        -8.7294577
      ],
      [
        -237.8150939,
        -8.7403166
      ],
      [
        -237.7876281,
        -8.7579616
      ],
      [
        -237.7532958,
        -8.7484606
      ],
      [
        -237.7134704,
        -8.7552471
      ],
      [
        -237.6791381,
        -8.7376019
      ],
      [
        -237.6283263,
        -8.7484606
      ],
      [
        -237.5802611,
        -8.7389592
      ],
      [
        -237.4937438,
        -8.7145262
      ],
      [
        -237.4552917,
        -8.6860189
      ],
      [
        -237.4415587,
        -8.6697281
      ],
      [
        -237.3948668,
        -8.6543417
      ],
      [
        -237.3564147,
        -8.6407649
      ],
      [
        -237.3165893,
        -8.6244721
      ],
      [
        -237.2740172,
        -8.6285453
      ],
      [
        -237.2547912,
        -8.6108942
      ],
      [
        -237.2177123,
        -8.6054629
      ],
      [
        -237.1888732,
        -8.595958
      ],
      [
        -237.164154,
        -8.583737
      ],
      [
        -237.156372,
        -8.5701577
      ],
      [
        -237.1673584,
        -8.5212681
      ],
      [
        -237.2016906,
        -8.4941045
      ],
      [
        -237.2181701,
        -8.4682973
      ],
      [
        -237.2195434,
        -8.4343378
      ],
      [
        -237.1948242,
        -8.4275456
      ],
      [
        -237.1618652,
        -8.4424884
      ],
      [
        -237.1275329,
        -8.4574306
      ],
      [
        -237.1151733,
        -8.4289041
      ],
      [
        -237.1174621,
        -8.3944883
      ],
      [
        -237.1151733,
        -8.3691274
      ],
      [
        -237.0822144,
        -8.3392355
      ],
      [
        -237.038269,
        -8.3433118
      ],
      [
        -237.019043,
        -8.352823
      ],
      [
        -236.995697,
        -8.3433118
      ],
      [
        -236.9984436,
        -8.3908654
      ],
      [
        -236.995697,
        -8.4153193
      ],
      [
        -236.9943237,
        -8.4424884
      ],
      [
        -237.0300293,
        -8.4465636
      ],
      [
        -237.0533752,
        -8.4764472
      ],
      [
        -237.0561218,
        -8.4995374
      ],
      [
        -237.0959473,
        -8.5158356
      ],
      [
        -237.1110535,
        -8.5375654
      ],
      [
        -237.127533,
        -8.5783054
      ],
      [
        -237.1179199,
        -8.605463
      ],
      [
        -237.0932007,
        -8.612252
      ],
      [
        -237.0657349,
        -8.5864528
      ],
      [
        -237.0410156,
        -8.5592939
      ],
      [
        -237.0259094,
        -8.5076866
      ],
      [
        -236.9696045,
        -8.4818803
      ],
      [
        -236.9311523,
        -8.496821
      ],
      [
        -236.9023132,
        -8.4791637
      ],
      [
        -236.8707275,
        -8.4696557
      ],
      [
        -236.8432617,
        -8.4533556
      ],
      [
        -236.8405151,
        -8.4289041
      ],
      [
        -236.8515015,
        -8.3962997
      ],
      [
        -236.8093872,
        -8.3958469
      ],
      [
        -236.7636108,
        -8.3976583
      ],
      [
        -236.7169189,
        -8.3990169
      ],
      [
        -236.693573,
        -8.3691274
      ],
      [
        -236.6921997,
        -8.3460293
      ],
      [
        -236.6880798,
        -8.3174946
      ],
      [
        -236.6427612,
        -8.3120592
      ],
      [
        -236.5988159,
        -8.3011881
      ],
      [
        -236.5589905,
        -8.3161358
      ],
      [
        -236.5342712,
        -8.3392355
      ],
      [
        -236.5480042,
        -8.3636927
      ],
